SQLDATE,Actor1Name,Actor2Name,EventCode,EventBaseCode,EventRootCode,AvgTone,NumArticles,ActionGeo_FullName,text_input
2025-11-25,BENIN,,214,21,2,-3.24189526184539,4,Benin,BENIN 214 21 2 Benin
2025-12-17,BENIN,AFRICA,137,137,13,-6.23818525519849,10,Benin,BENIN 137 137 13 AFRICA Benin
2025-01-07,BENIN,,18,18,1,-2.84090909090909,2,Benin,BENIN 18 18 1 Benin
2025-11-15,BENIN,,834,83,8,2.94117647058824,10,Benin,BENIN 834 83 8 Benin
2025-11-15,BENIN,CHAMBER,83,83,8,2.18579234972678,10,Benin,BENIN 83 83 8 CHAMBER Benin
2025-11-15,BENIN,SENATE,834,83,8,2.18579234972678,10,Benin,BENIN 834 83 8 SENATE Benin
2025-12-07,BENIN,,181,181,18,-7.18232044198895,8,Benin,BENIN 181 181 18 Benin
2025-12-07,BENIN,,32,32,3,-4.44078947368421,5,Benin,BENIN 32 32 3 Benin
2025-12-07,BENIN,,874,87,8,0.0,10,Benin,BENIN 874 87 8 Benin
2025-12-07,BENIN,,181,181,18,-7.18232044198895,2,Benin,BENIN 181 181 18 Benin
2025-12-07,BENIN,NIGERIAN,22,22,2,0.92378752886836,2,Benin,BENIN 22 22 2 NIGERIAN Benin
2025-12-07,BENIN,ECOWAS,32,32,3,-4.44078947368421,5,Benin,BENIN 32 32 3 ECOWAS Benin
2025-12-07,COTONOU,PRESIDENT,831,83,8,-1.94174757281553,10,Benin,COTONOU 831 83 8 PRESIDENT Benin
2025-12-07,BENIN,PRESIDENT,831,83,8,-2.46710526315789,10,Benin,BENIN 831 83 8 PRESIDENT Benin
2025-12-07,BENIN,VILLAGE,128,128,12,-0.47619047619047,10,Benin,BENIN 128 128 12 VILLAGE Benin
2025-12-07,BENIN,POLICE,73,73,7,-6.06980273141123,4,Benin,BENIN 73 73 7 POLICE Benin
2025-12-07,BENIN,MILITARY,874,87,8,-3.44827586206897,10,Benin,BENIN 874 87 8 MILITARY Benin
2025-12-07,BENIN,PRESIDENT,831,83,8,-2.3391812865497,4,Benin,BENIN 831 83 8 PRESIDENT Benin
2025-12-07,BENIN,NIGERIA,22,22,2,0.92378752886836,2,Benin,BENIN 22 22 2 NIGERIA Benin
2025-07-25,BENIN,CITIZEN,22,22,2,1.82648401826484,4,Benin,BENIN 22 22 2 CITIZEN Benin
2025-04-26,BENIN,,18,18,1,-7.5801749271137,2,Benin,BENIN 18 18 1 Benin
2025-03-17,BENIN,,331,33,3,2.51748251748252,5,Benin,BENIN 331 33 3 Benin
2025-03-17,BENIN,,73,73,7,2.51748251748252,5,Benin,BENIN 73 73 7 Benin
2025-03-01,BENIN,,181,181,18,-1.59045725646123,4,Benin,BENIN 181 181 18 Benin
2025-03-02,BENIN,PRESIDENT,39,39,3,-1.44404332129964,4,Benin,BENIN 39 39 3 PRESIDENT Benin
2025-03-01,BENIN,NIGERIA,181,181,18,-5.26315789473684,2,Benin,BENIN 181 181 18 NIGERIA Benin
2025-03-01,BENIN,NIGERIA,181,181,18,-5.26315789473684,2,Benin,BENIN 181 181 18 NIGERIA Benin
2025-12-15,BENIN,,311,31,3,3.67892976588629,2,"Borgou, Borgou, Benin","BENIN 311 31 3 Borgou, Borgou, Benin"
2025-12-15,BENIN,,195,195,19,-5.50898203592814,4,Benin,BENIN 195 195 19 Benin
2025-12-15,BENIN,GUNMEN,181,181,18,-3.77358490566038,4,Benin,BENIN 181 181 18 GUNMEN Benin
2025-02-17,BENIN,,62,62,6,-4.31654676258993,5,"Karimama, Alibori, Benin","BENIN 62 62 6 Karimama, Alibori, Benin"
2025-02-17,BENIN,,62,62,6,-5.21172638436482,5,"Porto-Novo, Qué, Benin","BENIN 62 62 6 Porto-Novo, Qué, Benin"
2025-02-17,BENIN,ARMY,62,62,6,-4.31654676258993,5,"Karimama, Alibori, Benin","BENIN 62 62 6 ARMY Karimama, Alibori, Benin"
2025-02-17,BENIN,ARMY,62,62,6,-5.21172638436482,5,"Porto-Novo, Qué, Benin","BENIN 62 62 6 ARMY Porto-Novo, Qué, Benin"
2025-11-24,COTONOU,UNIVERSITY,45,45,4,-2.61627906976744,10,Benin,COTONOU 45 45 4 UNIVERSITY Benin
2025-11-24,COTONOU,MINISTRY,45,45,4,-2.61627906976744,10,Benin,COTONOU 45 45 4 MINISTRY Benin
2025-08-11,BENIN,,55,55,5,3.3033033033033,4,Benin,BENIN 55 55 5 Benin
2025-11-03,BENIN,ADMINISTRATION,1124,112,11,-2.96442687747036,1,Benin,BENIN 1124 112 11 ADMINISTRATION Benin
2025-11-03,BENIN,ADMINISTRATION,1124,112,11,-2.96442687747036,1,Benin,BENIN 1124 112 11 ADMINISTRATION Benin
2025-05-11,BENIN,BURKINA FASO,150,150,15,-6.27099664053751,2,Benin,BENIN 150 150 15 BURKINA FASO Benin
2025-05-11,BENIN,NIGERIA,138,138,13,-5.57707203718048,2,Benin,BENIN 138 138 13 NIGERIA Benin
2025-05-11,BENIN,NIGERIA,138,138,13,-5.57707203718048,4,Benin,BENIN 138 138 13 NIGERIA Benin
2025-05-11,BENIN,KANO,138,138,13,-5.57707203718048,2,Benin,BENIN 138 138 13 KANO Benin
2025-05-11,BENIN,BURKINA FASO,150,150,15,-6.27099664053751,8,Benin,BENIN 150 150 15 BURKINA FASO Benin
2026-01-13,BENIN,,874,87,8,-0.84745762711864,4,Benin,BENIN 874 87 8 Benin
2026-01-13,BENIN,OPERATIVE,181,181,18,-13.0252100840336,4,Benin,BENIN 181 181 18 OPERATIVE Benin
2025-07-07,BENIN,GOVERNMENT,234,23,2,1.81956027293404,4,Benin,BENIN 234 23 2 GOVERNMENT Benin
2025-07-07,BENIN,GOVERNMENT,211,21,2,5.4140127388535,2,Benin,BENIN 211 21 2 GOVERNMENT Benin
2025-08-18,BENINESE,,73,73,7,-8.95522388059701,4,"Oueme, Donga, Benin","BENINESE 73 73 7 Oueme, Donga, Benin"
2025-08-17,BENINESE,,73,73,7,-8.95522388059701,2,"Oueme, Donga, Benin","BENINESE 73 73 7 Oueme, Donga, Benin"
2025-08-18,BENIN,JOURNALIST,175,175,17,-7.32064421669107,4,Benin,BENIN 175 175 17 JOURNALIST Benin
2025-07-23,BENIN,BANK,874,87,8,-12.5714285714285,4,Benin,BENIN 874 87 8 BANK Benin
2025-09-29,BENIN,,22,22,2,-2.53292806484296,4,Benin,BENIN 22 22 2 Benin
2025-09-29,BENIN,BENIN,22,22,2,-2.53292806484296,1,Benin,BENIN 22 22 2 BENIN Benin
2025-03-04,BENIN,CATHOLIC PRIEST,181,181,18,-5.05836575875486,5,Benin,BENIN 181 181 18 CATHOLIC PRIEST Benin
2025-03-04,BENIN,MUSLIM,15,15,1,4.32569974554707,2,Benin,BENIN 15 15 1 MUSLIM Benin
2025-03-05,BENIN,MILITARY,73,73,7,-0.68545316070069,2,Benin,BENIN 73 73 7 MILITARY Benin
2026-03-18,BENIN,NIGER,18,18,1,1.75438596491228,2,Benin,BENIN 18 18 1 NIGER Benin
2026-03-18,BENIN,NIGER,18,18,1,1.75438596491228,8,Benin,BENIN 18 18 1 NIGER Benin
2026-03-08,BENIN,,833,83,8,5.14018691588785,20,Benin,BENIN 833 83 8 Benin
2026-03-17,DAHOMEY,,186,186,18,3.33333333333334,6,Benin,DAHOMEY 186 186 18 Benin
2026-03-17,BENIN,NIGERIA,32,32,3,-8.50439882697947,2,Benin,BENIN 32 32 3 NIGERIA Benin
2026-03-17,DAHOMEY,BENIN,186,186,18,3.33333333333334,4,Benin,DAHOMEY 186 186 18 BENIN Benin
2025-02-21,BENIN,,18,18,1,-5.49777117384844,4,Benin,BENIN 18 18 1 Benin
2025-02-21,BENIN,,31,31,3,-5.49777117384844,2,Benin,BENIN 31 31 3 Benin
2025-01-29,BENIN,,162,162,16,-1.5358361774744,10,Benin,BENIN 162 162 16 Benin
2025-01-17,BENINESE,FRANCE,140,140,14,-3.98563734290844,1,"Kandi, Alibori, Benin","BENINESE 140 140 14 FRANCE Kandi, Alibori, Benin"
2025-01-17,BENINESE,FRENCH,140,140,14,-3.98563734290844,5,"Kandi, Alibori, Benin","BENINESE 140 140 14 FRENCH Kandi, Alibori, Benin"
2025-12-09,BENIN,,86,86,8,0.72463768115942,10,Benin,BENIN 86 86 8 Benin
2025-12-09,BENIN,,52,52,5,0.0,4,Benin,BENIN 52 52 5 Benin
2025-12-09,BENIN,FRANCE,41,41,4,0.0,10,Benin,BENIN 41 41 4 FRANCE Benin
2025-12-09,BENIN,SENATE,86,86,8,1.0752688172043,2,Benin,BENIN 86 86 8 SENATE Benin
2025-12-09,BENIN,PRESIDENT,113,113,11,1.65289256198347,2,Benin,BENIN 113 113 11 PRESIDENT Benin
2025-12-09,BENIN,PRESIDENT,113,113,11,1.65289256198347,2,Benin,BENIN 113 113 11 PRESIDENT Benin
2025-12-09,BENIN,SENATE,86,86,8,1.49253731343284,8,Benin,BENIN 86 86 8 SENATE Benin
2025-12-09,BENIN,NIGERIA,86,86,8,0.72463768115942,8,Benin,BENIN 86 86 8 NIGERIA Benin
2025-12-09,BENIN,NIGERIA,86,86,8,0.72463768115942,8,Benin,BENIN 86 86 8 NIGERIA Benin
2025-09-08,BENIN,,26,26,2,1.52284263959391,2,Benin,BENIN 26 26 2 Benin
2025-09-08,BENIN,,174,174,17,-0.67758328627894,1,Benin,BENIN 174 174 17 Benin
2025-09-08,BENIN,KING,174,174,17,-0.67758328627894,1,Benin,BENIN 174 174 17 KING Benin
2025-07-14,BENIN,,23,23,2,3.41614906832298,4,Benin,BENIN 23 23 2 Benin
2025-07-14,BENIN,,1821,182,18,-10.0303951367781,10,Benin,BENIN 1821 182 18 Benin
2025-07-14,BENIN,NIGERIA,41,41,4,0.0,2,Benin,BENIN 41 41 4 NIGERIA Benin
2025-11-22,BENIN,GOVERNMENT,234,23,2,-0.25510204081633,2,Benin,BENIN 234 23 2 GOVERNMENT Benin
2025-10-20,BENIN,,241,24,2,-0.86505190311418,10,Benin,BENIN 241 24 2 Benin
2026-02-25,BENIN,,213,21,2,-6.64335664335664,4,Benin,BENIN 213 21 2 Benin
2026-02-25,BENIN,,234,23,2,4.07407407407407,2,Benin,BENIN 234 23 2 Benin
2026-02-25,BENIN,,186,186,18,-2.80898876404494,3,Benin,BENIN 186 186 18 Benin
2026-02-25,BENIN,GOVERNMENT,1124,112,11,-4.0169133192389,4,Benin,BENIN 1124 112 11 GOVERNMENT Benin
2026-02-25,BENIN,CONGRESS,186,186,18,-3.14685314685315,3,Benin,BENIN 186 186 18 CONGRESS Benin
2026-02-25,BENIN,AUTHORITIES,114,114,11,-7.28971962616823,4,Benin,BENIN 114 114 11 AUTHORITIES Benin
2025-04-28,BENIN,,27,27,2,2.51396648044693,8,Benin,BENIN 27 27 2 Benin
2025-02-26,COTONOU,NIGER,55,55,5,1.58730158730159,10,Benin,COTONOU 55 55 5 NIGER Benin
2025-02-22,BENIN,BENIN,115,115,11,-3.23624595469256,10,Benin,BENIN 115 115 11 BENIN Benin
2025-09-17,BENIN,,26,26,2,-2.64270613107823,10,Benin,BENIN 26 26 2 Benin
2025-12-10,BENIN,SPOKESMAN,195,195,19,-2.46548323471401,5,Benin,BENIN 195 195 19 SPOKESMAN Benin
2025-12-10,BENIN,FRANCE,1712,171,17,-1.5625,2,Benin,BENIN 1712 171 17 FRANCE Benin
2025-12-10,BENIN,NIGERIA,86,86,8,0.15197568389058,8,Benin,BENIN 86 86 8 NIGERIA Benin
2025-08-21,BENIN,AFRICA,26,26,2,-2.10084033613445,10,Benin,BENIN 26 26 2 AFRICA Benin
2025-08-21,BENIN,MINIST FOR FOREIGN,1821,182,18,-2.61096605744126,3,Benin,BENIN 1821 182 18 MINIST FOR FOREIGN Benin
2025-08-21,BENIN,BENIN,1821,182,18,-4.75352112676056,5,Benin,BENIN 1821 182 18 BENIN Benin
2025-08-21,BENIN,NIGERIA,1821,182,18,-4.75352112676056,1,Benin,BENIN 1821 182 18 NIGERIA Benin
2025-04-18,BENIN,NIGERIAN,23,23,2,0.0,2,Benin,BENIN 23 23 2 NIGERIAN Benin
2025-04-13,BENIN,,133,133,13,-2.43506493506494,2,Benin,BENIN 133 133 13 Benin
2025-02-05,BENIN,FARMER,181,181,18,-10.5263157894737,2,Benin,BENIN 181 181 18 FARMER Benin
2025-09-24,BENIN,,151,151,15,-0.59880239520958,2,Benin,BENIN 151 151 15 Benin
2025-09-24,BENIN,,1722,172,17,-0.59880239520958,2,Benin,BENIN 1722 172 17 Benin
2026-02-13,BENIN,,73,73,7,4.12573673870334,1,Benin,BENIN 73 73 7 Benin
2026-02-14,BENIN,,73,73,7,1.75438596491228,2,Benin,BENIN 73 73 7 Benin
2025-10-07,BENIN,UNIVERSITY,26,26,2,-5.46623794212219,4,Benin,BENIN 26 26 2 UNIVERSITY Benin
2025-10-08,BENIN,SENATE,26,26,2,-6.64335664335664,4,Benin,BENIN 26 26 2 SENATE Benin
2025-12-05,BENIN,,128,128,12,-5.02599653379549,5,Benin,BENIN 128 128 12 Benin
2025-08-16,BENIN,VOTER,114,114,11,-3.70529943989659,2,Benin,BENIN 114 114 11 VOTER Benin
2025-08-17,BENIN,EMBASSY,54,54,5,-2.03045685279188,10,Benin,BENIN 54 54 5 EMBASSY Benin
2025-02-10,BENIN,,18,18,1,6.09480812641084,10,Benin,BENIN 18 18 1 Benin
2025-02-10,BENIN,,1712,171,17,-4.75161987041037,2,Benin,BENIN 1712 171 17 Benin
2025-02-10,BENIN,LAURENT GBAGBO,241,24,2,-1.432664756447,10,Benin,BENIN 241 24 2 LAURENT GBAGBO Benin
2026-01-23,BENIN,,311,31,3,2.20820189274448,2,Benin,BENIN 311 31 3 Benin
2026-01-24,BENIN,COMMUNITY,1712,171,17,-2.880658436214,2,Benin,BENIN 1712 171 17 COMMUNITY Benin
2025-07-29,BENIN,EUROPEAN,174,174,17,-1.34003350083752,10,"Ouidah, Atlantique, Benin","BENIN 174 174 17 EUROPEAN Ouidah, Atlantique, Benin"
2025-07-11,BENIN,GOVERNOR,214,21,2,2.33100233100233,2,Benin,BENIN 214 21 2 GOVERNOR Benin
2025-06-12,BENIN,,831,83,8,-1.68067226890756,10,"Segbana, Alibori, Benin","BENIN 831 83 8 Segbana, Alibori, Benin"
2025-06-12,BENIN,,33,33,3,0.86299892125134,1,Benin,BENIN 33 33 3 Benin
2025-10-07,BENIN,GOVERNMENT,15,15,1,3.68852459016393,5,Benin,BENIN 15 15 1 GOVERNMENT Benin
2025-10-07,BENIN,NIGERIA,153,153,15,0.75713453698311,1,Benin,BENIN 153 153 15 NIGERIA Benin
2025-10-09,BENIN,,73,73,7,7.9646017699115,4,Benin,BENIN 73 73 7 Benin
2025-09-10,BENIN,,181,181,18,-4.57317073170732,4,Benin,BENIN 181 181 18 Benin
2025-09-10,BENIN,,73,73,7,1.28205128205128,4,Benin,BENIN 73 73 7 Benin
2025-09-10,BENIN,,73,73,7,1.28205128205128,1,Benin,BENIN 73 73 7 Benin
2025-07-17,BENIN,IMAM,181,181,18,-0.41322314049587,2,Benin,BENIN 181 181 18 IMAM Benin
2026-02-26,BENIN,,170,170,17,-7.06860706860708,8,Benin,BENIN 170 170 17 Benin
2026-02-26,BENIN,,170,170,17,-7.06860706860708,2,Benin,BENIN 170 170 17 Benin
2025-08-01,BENIN,,32,32,3,2.54237288135594,2,Benin,BENIN 32 32 3 Benin
2025-08-01,BENIN,UNIVERSITY,32,32,3,2.54237288135594,2,Benin,BENIN 32 32 3 UNIVERSITY Benin
2026-02-24,BENIN,,185,185,18,-7.89473684210526,2,Benin,BENIN 185 185 18 Benin
2026-02-24,BENIN,,186,186,18,-5.76923076923077,4,Benin,BENIN 186 186 18 Benin
2025-05-08,BENIN,ECOWAS,45,45,4,1.97132616487455,10,Benin,BENIN 45 45 4 ECOWAS Benin
2025-02-07,BENIN,POLICE,114,114,11,-5.39325842696629,4,Benin,BENIN 114 114 11 POLICE Benin
2025-02-07,BENIN,BENIN,234,23,2,-3.32409972299169,2,Benin,BENIN 234 23 2 BENIN Benin
2025-02-07,BENIN,ARMY,22,22,2,-1.5625,10,Benin,BENIN 22 22 2 ARMY Benin
2025-09-20,BENIN,,15,15,1,5.13595166163142,1,"Porto-Novo, Qué, Benin","BENIN 15 15 1 Porto-Novo, Qué, Benin"
2025-05-25,BENIN,,129,129,12,-4.34782608695652,10,Benin,BENIN 129 129 12 Benin
2025-05-26,BENIN,,15,15,1,4.7008547008547,4,Benin,BENIN 15 15 1 Benin
2025-01-15,BENIN,AFRICA,33,33,3,3.86888769478775,8,Benin,BENIN 33 33 3 AFRICA Benin
2025-01-15,BENIN,JUDGE,1121,112,11,-11.8840579710145,2,Benin,BENIN 1121 112 11 JUDGE Benin
2025-01-15,BENIN,MINIST,31,31,3,0.27285129604366,10,Benin,BENIN 31 31 3 MINIST Benin
2025-04-09,BENIN,,22,22,2,4.61538461538461,4,Benin,BENIN 22 22 2 Benin
2025-05-24,BENIN,,15,15,1,3.57852882703777,4,Benin,BENIN 15 15 1 Benin
2025-11-20,BENIN,,15,15,1,-6.11854684512429,4,Benin,BENIN 15 15 1 Benin
2025-12-10,BENINESE,,213,21,2,-4.02414486921529,3,Benin,BENINESE 213 21 2 Benin
2025-12-11,BENIN,,114,114,11,-5.65371024734982,5,Benin,BENIN 114 114 11 Benin
2025-12-11,BENIN,,150,150,15,-1.32450331125827,8,Benin,BENIN 150 150 15 Benin
2025-12-10,BENINESE,TOGO,174,174,17,-7.56756756756757,2,Benin,BENINESE 174 174 17 TOGO Benin
2025-12-10,BENINESE,TOGO,213,21,2,-4.02414486921529,1,Benin,BENINESE 213 21 2 TOGO Benin
2025-12-10,BENIN,ARMY,62,62,6,-3.40788072417466,8,Benin,BENIN 62 62 6 ARMY Benin
2025-12-10,BENINESE,TOGO,213,21,2,-4.02414486921529,2,Benin,BENINESE 213 21 2 TOGO Benin
2025-12-10,BENINESE,TOGO,213,21,2,-4.02414486921529,3,Benin,BENINESE 213 21 2 TOGO Benin
2025-03-10,BENIN,,25,25,2,-8.16901408450704,4,Benin,BENIN 25 25 2 Benin
2025-03-11,BENIN,,81,81,8,-14.1975308641975,10,Benin,BENIN 81 81 8 Benin
2025-03-10,BENIN,RESIDENTS,1123,112,11,-5.52423900789177,2,Benin,BENIN 1123 112 11 RESIDENTS Benin
2025-03-10,BENIN,REVOLT,15,15,1,-3.76282782212086,4,Benin,BENIN 15 15 1 REVOLT Benin
2025-02-11,BENIN,FRENCH,105,105,10,-6.39864099660249,2,"Parakou, Borgou, Benin","BENIN 105 105 10 FRENCH Parakou, Borgou, Benin"
2025-02-11,BENIN,FRENCH,105,105,10,-6.39864099660249,1,"Kandi, Alibori, Benin","BENIN 105 105 10 FRENCH Kandi, Alibori, Benin"
2025-02-11,BENINESE,FRENCH,140,140,14,-6.39864099660249,1,"Parakou, Borgou, Benin","BENINESE 140 140 14 FRENCH Parakou, Borgou, Benin"
2025-02-11,BENINESE,FRENCH,140,140,14,-6.39864099660249,2,"Parakou, Borgou, Benin","BENINESE 140 140 14 FRENCH Parakou, Borgou, Benin"
2026-01-15,BENIN,MILITARY,74,74,7,4.00400400400401,2,Benin,BENIN 74 74 7 MILITARY Benin
2025-10-17,BENIN,GOVERNOR,11,11,1,1.72987358616101,2,Benin,BENIN 11 11 1 GOVERNOR Benin
2025-10-17,BENIN,GOVERNOR,11,11,1,1.72987358616101,2,Benin,BENIN 11 11 1 GOVERNOR Benin
2025-08-12,BENIN,AFRICA,26,26,2,-2.22222222222222,10,Benin,BENIN 26 26 2 AFRICA Benin
2025-07-06,BENIN,GOVERNMENT,139,139,13,-2.54668930390493,4,Benin,BENIN 139 139 13 GOVERNMENT Benin
2025-04-30,BENIN,STUDENT,114,114,11,0.49566294919455,1,Benin,BENIN 114 114 11 STUDENT Benin
2025-04-30,BENIN,GOVERNMENT,234,23,2,-9.19220055710304,2,Benin,BENIN 234 23 2 GOVERNMENT Benin
2025-04-30,BENIN,GOVERNMENT,191,191,19,-8.46774193548387,2,Benin,BENIN 191 191 19 GOVERNMENT Benin
2025-04-29,BENIN,GOVERNMENT,191,191,19,-9.40919037199125,2,Benin,BENIN 191 191 19 GOVERNMENT Benin
2025-04-30,BENIN,STUDENT,114,114,11,0.49566294919455,4,Benin,BENIN 114 114 11 STUDENT Benin
2025-04-29,BENIN,DEMOCRATIC PARTY,191,191,19,-8.35117773019273,2,Benin,BENIN 191 191 19 DEMOCRATIC PARTY Benin
2026-03-11,BENIN,,15,15,1,3.46456692913386,4,"Ganvie, Benin (general), Benin","BENIN 15 15 1 Ganvie, Benin (general), Benin"
2026-02-11,BENIN,,33,33,3,-2.24489795918367,10,Benin,BENIN 33 33 3 Benin
2025-11-05,BENIN,NIGERIA,1712,171,17,1.3215859030837,2,Benin,BENIN 1712 171 17 NIGERIA Benin
2025-03-07,BENINESE,FRENCH,140,140,14,-5.95514307811291,3,"Kandi, Alibori, Benin","BENINESE 140 140 14 FRENCH Kandi, Alibori, Benin"
2026-03-03,BENIN,COUP PLOTTER,21,21,2,-6.91489361702128,10,Benin,BENIN 21 21 2 COUP PLOTTER Benin
2025-05-16,BENIN,,1712,171,17,-8.02919708029195,10,Benin,BENIN 1712 171 17 Benin
2025-05-15,BENIN,,55,55,5,2.76497695852534,4,Benin,BENIN 55 55 5 Benin
2025-05-16,BENIN,GOVERNMENT,31,31,3,2.53456221198156,10,"Abomey, Zou, Benin","BENIN 31 31 3 GOVERNMENT Abomey, Zou, Benin"
2026-03-26,BENIN,,56,56,5,-8.10502283105019,4,Benin,BENIN 56 56 5 Benin
2025-11-12,BENIN,CITIZEN,15,15,1,-2.59433962264151,4,Benin,BENIN 15 15 1 CITIZEN Benin
2025-11-12,BENIN,LANDLORD,114,114,11,2.0979020979021,3,Benin,BENIN 114 114 11 LANDLORD Benin
2025-11-11,BENIN,LANDLORD,114,114,11,3.47826086956522,4,Benin,BENIN 114 114 11 LANDLORD Benin
2025-08-25,BENIN,CHINA,31,31,3,1.24069478908188,3,Benin,BENIN 31 31 3 CHINA Benin
2025-10-05,BENIN,,15,15,1,2.38473767885533,3,Benin,BENIN 15 15 1 Benin
2025-10-05,BENIN,GOVERNMENT,234,23,2,2.33644859813084,4,Benin,BENIN 234 23 2 GOVERNMENT Benin
2025-08-01,BENIN,,56,56,5,1.40845070422536,10,Benin,BENIN 56 56 5 Benin
2025-07-24,BENIN,NIGERIA,37,37,3,0.24691358024692,5,Benin,BENIN 37 37 3 NIGERIA Benin
2025-11-17,BENIN,LAWMAKER,834,83,8,0.0,10,Benin,BENIN 834 83 8 LAWMAKER Benin
2025-01-20,COTONOU,,26,26,2,-4.39698492462312,10,Benin,COTONOU 26 26 2 Benin
2025-02-27,BENIN,,18,18,1,-1.20481927710844,10,"Tanguieta, Atakora, Benin","BENIN 18 18 1 Tanguieta, Atakora, Benin"
2025-02-27,BENIN,,114,114,11,-7.16723549488054,10,Benin,BENIN 114 114 11 Benin
2025-02-27,BENIN,,28,28,2,-6.96517412935324,1,Benin,BENIN 28 28 2 Benin
2025-05-10,BENIN,POPULATION,150,150,15,0.98522167487685,10,"Gourou, Benin (general), Benin","BENIN 150 150 15 POPULATION Gourou, Benin (general), Benin"
2025-12-12,BENIN,,311,31,3,4.67980295566502,2,"Borgou, Borgou, Benin","BENIN 311 31 3 Borgou, Borgou, Benin"
2025-12-12,BENIN,,1043,104,10,-3.16558441558441,5,Benin,BENIN 1043 104 10 Benin
2025-12-12,BENIN,,174,174,17,-1.34292565947242,5,Benin,BENIN 174 174 17 Benin
2025-12-12,BENIN,COMMUNITY,86,86,8,0.32626427406199,6,Benin,BENIN 86 86 8 COMMUNITY Benin
2025-12-12,BENIN,ECOWAS,15,15,1,-3.52781546811398,2,"Tchaourou, Benin (general), Benin","BENIN 15 15 1 ECOWAS Tchaourou, Benin (general), Benin"
2025-12-12,BENIN,ECOWAS,15,15,1,-3.52781546811398,2,"Tchaourou, Benin (general), Benin","BENIN 15 15 1 ECOWAS Tchaourou, Benin (general), Benin"
2025-12-12,BENIN,COMMUNITY,86,86,8,0.32626427406199,2,Benin,BENIN 86 86 8 COMMUNITY Benin
2025-02-17,BENIN,,164,164,16,-8.7136929460581,10,Benin,BENIN 164 164 16 Benin
2025-04-01,BENIN,ARMY,62,62,6,4.95049504950495,5,Benin,BENIN 62 62 6 ARMY Benin
2025-10-06,BENIN,,22,22,2,5.40540540540541,2,"Parakou, Borgou, Benin","BENIN 22 22 2 Parakou, Borgou, Benin"
2025-10-06,BENIN,BENIN,138,138,13,-5.54016620498615,10,"Kalale, Borgou, Benin","BENIN 138 138 13 BENIN Kalale, Borgou, Benin"
2025-10-06,BENIN,NIGERIA,153,153,15,0.92699884125145,1,Benin,BENIN 153 153 15 NIGERIA Benin
2025-05-09,BENIN,ECOWAS,45,45,4,1.64609053497943,10,Benin,BENIN 45 45 4 ECOWAS Benin
2025-05-08,BENIN,VILLAGE,1721,172,17,-3.03687635574838,10,"Parakou, Borgou, Benin","BENIN 1721 172 17 VILLAGE Parakou, Borgou, Benin"
2025-06-05,BENIN,,138,138,13,-6.58682634730539,10,"Tanguieta, Atakora, Benin","BENIN 138 138 13 Tanguieta, Atakora, Benin"
2025-06-05,BENIN,,32,32,3,6.00858369098712,2,Benin,BENIN 32 32 3 Benin
2025-06-06,BENIN,,138,138,13,-6.13107822410148,8,"Tanguieta, Atakora, Benin","BENIN 138 138 13 Tanguieta, Atakora, Benin"
2025-11-07,BENIN,AMBASSADOR,163,163,16,-3.85764325834716,8,Benin,BENIN 163 163 16 AMBASSADOR Benin
2025-11-07,BENIN,GOVERNOR,1712,171,17,5.97269624573379,10,Benin,BENIN 1712 171 17 GOVERNOR Benin
2025-11-07,BENIN,BENIN,53,53,5,5.97269624573379,2,Benin,BENIN 53 53 5 BENIN Benin
2025-11-08,BENIN,GOVERNOR,214,21,2,0.87336244541485,2,Benin,BENIN 214 21 2 GOVERNOR Benin
2025-11-07,BENIN,NIGERIA,163,163,16,-4.70723306544202,1,Benin,BENIN 163 163 16 NIGERIA Benin
2025-11-07,BENIN,NIGERIA,163,163,16,-4.70723306544202,1,Benin,BENIN 163 163 16 NIGERIA Benin
2025-11-06,BENIN,DEPARTMENT OF FOREIGN AFFAIRS,41,41,4,3.82513661202186,10,Benin,BENIN 41 41 4 DEPARTMENT OF FOREIGN AFFAIRS Benin
2025-07-31,BENIN,,1041,104,10,-1.417004048583,2,Benin,BENIN 1041 104 10 Benin
2025-07-31,BENIN,GOVERNOR,331,33,3,1.46520146520147,5,Benin,BENIN 331 33 3 GOVERNOR Benin
2025-04-11,BENIN,GOVERNOR,54,54,5,0.48780487804878,2,Benin,BENIN 54 54 5 GOVERNOR Benin
2025-07-30,BENIN,,125,125,12,-0.44444444444445,10,Benin,BENIN 125 125 12 Benin
2025-12-19,BENIN,,23,23,2,-5.71428571428572,3,Benin,BENIN 23 23 2 Benin
2025-12-19,BENIN,BENIN,23,23,2,-5.71428571428572,2,Benin,BENIN 23 23 2 BENIN Benin
2025-12-19,BENIN,FRANCE,137,137,13,-5.47619047619047,4,Benin,BENIN 137 137 13 FRANCE Benin
2025-02-13,BENIN,NIGER,161,161,16,-1.37931034482759,10,Benin,BENIN 161 161 16 NIGER Benin
2025-10-28,BENIN,POLICEMEN,153,153,15,1.96078431372549,4,Benin,BENIN 153 153 15 POLICEMEN Benin
2025-10-28,BENIN,GOVERNOR,11,11,1,1.9753086419753,2,Benin,BENIN 11 11 1 GOVERNOR Benin
2025-03-20,BENIN,POLICE OFFICER,214,21,2,-6.0702875399361,4,Benin,BENIN 214 21 2 POLICE OFFICER Benin
